UNITID,SAT_AVG,C100_4,PCIP52,PCIP24,PCIP50,PCIP11,PCIP47,PCIP39,PCIP43,PCIP15,PCIP13,PCIP09,PCIP51,PCIP12,FAMINC,WDRAW_ORIG_YR4_RT
242699,NULL,0.1045,0.1812,0,0,0.0259,0,0,0.068,0,0.0841,0,0.5113,0,12797.6883,0.077380952
242705,NULL,0.0643,0.2198,0,0.0068,0.1175,0.0085,0,0.0716,0.0239,0,0,0.184,0.0136,17122.66361,0.099453552
242723,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
242750,NULL,NULL,0.1809,0,0,0.0106,0.3191,0,0,0,0,0,0.4255,0.0638,3759.100719,PrivacySuppressed
242820,NULL,NULL,0,0,0.1401,0,0.2976,0,0,0.0934,0,0,0.0744,0,14723,0.228
242884,NULL,NULL,0.0458,0,0,0,0.0259,0,0.0151,0,0.0097,0,0.3968,0.3849,2628.507301,0.09841629
242945,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,10071.43038,PrivacySuppressed
242954,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,10438.12667,PrivacySuppressed
242972,NULL,0.1399,0.1003,0,0,0.0579,0.0062,0,0.0724,0.0083,0.0083,0,0.7466,0,11881.76821,0.346887778
242981,NULL,0.2222,0.0195,0,0,0.0317,0.0073,0,0.0683,0.0244,0.0195,0,0.8244,0,11881.76821,0.346887778
243072,NULL,NULL,0,0,0,0,0,0,0,0.038,0.0119,0,0.7372,0.1486,8896.757959,0.153412296
243081,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
243106,1023,0.0647,0.5016,0,0,0,0,0,0,0.0694,0.0694,0,0,0,18398.85227,0.099881094
243115,NULL,0.0703,0.2282,0,0,0.0386,0,0,0,0.0352,0.0453,0,0.2265,0,19324.78376,0.091697646
243133,NULL,0.0275,0.4523,0,0,0.0436,0,0,0,0.1037,0.2407,0,0,0,22101.48209,0.102177554
243142,1002,0.1829,0.3384,0.0046,0.1199,0,0,0,0.1017,0.0926,0.0228,0.0789,0,0,21426.53831,0.242814668
243151,1105,0.0654,0.1901,0.0076,0,0,0,0,0,0,0.1236,0,0,0,21211.63493,0.092478422
243179,NULL,0.1101,0.3525,0,0,0,0,0,0,0.0037,0.0779,0.0241,0.1929,0,20663.15243,0.073643411
243188,NULL,0.0548,0.2774,0.0323,0,0,0,0,0,0,0.1097,0,0,0,17738.91802,0.099190283
243197,NULL,0.0256,0.1176,0,0.0137,0.0261,0,0,0,0.0149,0.0168,0,0.0572,0,24825.84225,0.095701126
243203,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,21623.47256,0.083798883
243212,NULL,0.0779,0.2682,0,0,0.0301,0,0,0,0.0752,0.0551,0,0.1529,0,21173.16612,0.09686221
243221,1162,0.126,0.1728,0.0034,0.036,0.0086,0,0,0,0,0.123,0.0584,0,0,23338.62579,0.131067961
243346,NULL,0.0263,0.1934,0,0.0128,0.0299,0.0156,0,0.1237,0.0081,0.0332,0,0.3427,0.0995,14242.29259,0.270665213
243443,NULL,0.0606,0.1443,0.0075,0.0634,0.0075,0,0,0,0,0.0311,0.2811,0.3072,0,22845.65404,0.169914738
243498,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
243568,NULL,0,0,0,0,0,0,0,0,0,0,0,1,0,16816.5283,PrivacySuppressed
243577,NULL,0.0037,0.0581,0,0,0.0131,0,0,0,0.0225,0,0,0,0,24969.25498,0.236228814
243586,NULL,0.0104,0.2921,0.0281,0,0.0169,0,0,0.0899,0,0.0506,0,0.1742,0,16712.36845,0.184980237
243601,NULL,0.0086,0.2133,0.0134,0.0237,0.0428,0,0,0.0185,0.069,0.0701,0.0129,0.2463,0,16210.07118,0.232282713
243638,NULL,NULL,0.1838,0.1029,0,0.0956,0,0,0,0.0809,0.2328,0,0.1176,0,5749.357321,0.22363449
243647,NULL,NULL,0.314,0.1279,0,0.0233,0.1628,0,0,0,0.0465,0,0.1047,0,13879.20118,0.157035176
243665,807,0.0867,0.3416,0.0041,0.0041,0.0165,0,0,0.0453,0.0041,0.1399,0.037,0.1111,0,31612.01138,0.321917808
243744,1479,0.7518,0,0,0.0161,0.1297,0,0,0,0.0359,0,0.0155,0,0,86382.07579,0.048859935
243780,1231,0.4654,0.2157,0.0076,0.021,0.0433,0.0005,0,0,0.0622,0.0405,0.024,0.0657,0,93089.53038,0.081058726
243799,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,38112.18182,PrivacySuppressed
243823,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0.7592,0,32149.97286,0.08045977
243832,NULL,0.1852,0.1577,0,0.1192,0.0731,0,0,0,0,0,0,0.6385,0,13367.3285,0.216718266
243841,NULL,NULL,0.0306,0,0,0.0175,0,0,0.1004,0.0131,0,0,0.441,0.3057,5628.616913,0.148741419
244011,NULL,NULL,0.164,0,0,0.3598,0,0,0.0423,0.3228,0,0,0.1111,0,24683.68938,0.408208589
244154,NULL,0.5,0.0536,0,0,0.5179,0,0,0.0357,0.3929,0,0,0,0,24683.68938,0.408208589
244190,NULL,0,0,0.1,0,0,0,0,0,0,0,0,0,0,88439.58623,0.117948718
244233,NULL,NULL,0.2762,0,0,0,0,0,0.0884,0,0,0,0.5028,0,18790.02318,0.34325186
244279,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0.8198,0.1802,19501.50211,0.272727273
244437,NULL,NULL,0,0.9187,0,0,0,0,0,0,0,0,0.0731,0,30207.5795,0.304015296
244446,NULL,NULL,0.2545,0,0.0015,0.0886,0.2535,0,0.0654,0.0258,0.0392,0,0.0562,0.0139,21014.67403,0.291157792
244491,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,28237.71385,0.15625
244561,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,27258.12545,0.211864407
244613,NULL,NULL,0,0,0,0,0.5301,0,0,0,0,0,0,0,27806.95652,0.188916877
245069,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,17481.82105,0.18128655
245281,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,8793.269231,PrivacySuppressed
245290,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,8349.088235,0.168674699
245342,NULL,NULL,0.068,0,0,0.0544,0.2132,0,0,0.0567,0,0,0.1837,0.1315,15158.63405,0.380242826
245421,NULL,NULL,0.2821,0,0,0,0,0,0,0,0,0,0.7179,0,20463.76839,0.223756906
245430,NULL,NULL,0.2877,0,0,0,0,0,0,0,0,0,0.7123,0,20463.76839,0.223756906
245625,NULL,NULL,0.0474,0.5296,0,0.004,0.0395,0,0.087,0.0277,0.0356,0,0.1304,0.0198,44829.26667,0.345489443
245652,NULL,0.3613,0,1,0,0,0,0,0,0,0,0,0,0,76307.50685,0.136842105
245731,NULL,NULL,0,0,0,0,0,1,0,0,0,0,0,0,12751.4375,PrivacySuppressed
245777,NULL,0,0,0,0,0,0,1,0,0,0,0,0,0,15521.53333,PrivacySuppressed
245838,NULL,NULL,0,1,0,0,0,0,0,0,0,0,0,0,34757.60909,0.27238806
245847,NULL,NULL,0,1,0,0,0,0,0,0,0,0,0,0,34757.60909,0.27238806
245865,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34757.60909,0.27238806
245883,NULL,0.125,0,1,0,0,0,0,0,0,0,0,0,0,34757.60909,0.27238806
245892,NULL,NULL,0.1765,0.0588,0,0,0,0,0,0,0.1765,0,0.0588,0,34757.60909,0.27238806
245953,NULL,0.2466,0.2679,0.1429,0.0051,0,0,0.199,0.0485,0,0.0128,0.0102,0.0612,0,37682.39251,0.403244496
245962,NULL,NULL,0.0129,0,0,0,0,0,0,0,0,0,0.7613,0.2258,22384.01094,0.201525747
245980,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,15578.07937,PrivacySuppressed
245999,NULL,NULL,0.073,0,0.0055,0.0565,0.0923,0,0.0193,0.0344,0,0,0.2645,0.2534,16928.7186,0.204545455
246008,NULL,NULL,0.0286,0,0,0,0,0,0,0,0,0,0.7714,0.2,23724.37987,0.160351827
246017,NULL,NULL,0.0222,0,0,0.0316,0.0222,0,0,0.0095,0,0.0095,0.0981,0.0158,19953.45324,PrivacySuppressed
246035,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,25105.13269,0.221105528
246071,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,33298.09735,PrivacySuppressed
246202,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0.824,0,19827.64373,0.19412516
246266,NULL,NULL,0.0065,0,0,0.0305,0,0,0,0,0,0,0.8497,0,17243.85399,0.133278146
246345,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PrivacySuppressed,NULL
246354,NULL,NULL,0.2428,0.2121,0.0195,0.0277,0,0,0.0697,0.0164,0.0984,0.0113,0.0912,0,25108.26168,0.237519706
246406,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,18505.26768,PrivacySuppressed
246415,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,20987.97647,PrivacySuppressed
246460,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,15592.39935,0.074468085
246594,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,20123.52811,0.172826087
246789,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,PrivacySuppressed,NULL
246813,NULL,NULL,0.1465,0.0716,0.0095,0.0845,0.193,0,0.0543,0.0151,0.0268,0,0.1823,0.0906,21291.29691,0.272369162
246895,NULL,NULL,0.0128,0,0,0,0.0447,0,0,0.0319,0,0,0.1406,0.6677,25045.00713,0.3509907
246974,NULL,NULL,0,0,0,0,0,0,0.0223,0,0,0,0.9777,0,27972.45547,0.16917923
247010,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,25621.24324,PrivacySuppressed
247047,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,21462.49533,0.163265306
247065,NULL,0.0192,0.0873,0,0,0.0109,0,0,0.0836,0,0,0,0.7345,0,22405.43264,0.504845815
247153,NULL,NULL,0,0,0,0,0.2645,0,0,0,0,0,0.7355,0,15114.38423,0.223087494
247162,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,NULL,PrivacySuppressed
247409,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,25442.9796,0.10639881
247603,NULL,NULL,0.1708,0.4607,0.0845,0.0019,0,0,0.0921,0.0096,0.0038,0,0.0058,0,48480.93123,0.344362745
247649,NULL,NULL,0.0808,0.8687,0,0.0101,0,0,0,0,0,0,0,0,98131.04434,0.20754717
247700,NULL,0,0.2239,0,0,0.0448,0,0,0.0896,0,0,0,0.5373,0,21266.48313,0.509722797
247773,NULL,0,0,0,0,0,0,1,0,0,0,0,0,0,47003.58333,PrivacySuppressed
247825,NULL,NULL,0,0,0,0,0,1,0,0,0,0,0,0,45600.42857,PrivacySuppressed
247834,NULL,NULL,0.0921,0.5816,0.0383,0.0535,0,0,0.0297,0.0062,0.0159,0.0048,0.1018,0.0279,34753.52041,0.36866617
247940,NULL,NULL,0.0761,0.2067,0.0051,0.0934,0.0947,0,0.0256,0.039,0,0,0.2489,0.0045,30910.48004,0.39668175
248165,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,13451.1,PrivacySuppressed
248192,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,12881.0625,PrivacySuppressed
248305,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,21321.26675,0.094368341
248527,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,13730.43662,PrivacySuppressed
248606,NULL,NULL,0.0584,0,0.0997,0.1649,0.1306,0,0,0.0447,0,0.0412,0.244,0.0722,19055.32353,0.069892473
248624,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,32579.28205,PrivacySuppressed
248633,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,48264.35417,PrivacySuppressed
248660,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,27323.03546,0.271523179
248703,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,29408.30269,0.097560976
248846,NULL,NULL,1,0,0,0,0,0,0,0,0,0,0,0,68088.15435,0.162847392
248882,NULL,0,0.4583,0,0,0.125,0,0,0.1042,0,0,0,0.3125,0,21266.48313,0.509722797
248925,NULL,NULL,0.098,0,0,0,0.2686,0,0,0.0109,0,0,0.3049,0.1379,18270.80509,0.105022831
248934,NULL,0.3077,0.0554,0,0,0.2115,0,0,0.0454,0.0961,0,0,0.5352,0.0565,30987.06414,0.260887344
249140,NULL,NULL,0,0,0.1006,0.0782,0,0,0,0,0,0,0.8212,0,17211.98042,0.169014085
249238,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,37888.32043,0.155339806
249566,NULL,NULL,0,0,0,0,0.2241,0,0,0,0,0,0,0,25148.01977,0.242253521
249609,NULL,NULL,0,0,0,0,0.1342,0,0,0,0,0,0.4228,0,23295.4511,0.282608696
250027,NULL,NULL,0.0551,0,0,0.0472,0.0157,0,0,0,0,0,0.2835,0.4567,34957.02485,0.23880597
250072,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,25866.75,PrivacySuppressed
250285,NULL,NULL,0,0,0,0,1,0,0,0,0,0,0,0,24595.43354,0.360784314
250601,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,22889.23911,0.177865613
250744,NULL,NULL,0.0511,0,0,0,0,0,0,0,0,0,0.6971,0.1861,15114.38423,0.223087494
250902,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,20854.57353,0.265306122
250993,NULL,NULL,0.0663,0,0,0,0.1276,0,0,0.0816,0,0,0.3214,0.0714,16862.26984,PrivacySuppressed
251075,NULL,NULL,0.0226,0,0,0.0113,0,0,0.0565,0,0,0,0.9096,0,13604.2109,0.198544011
251251,NULL,NULL,0.0543,0,0,0.1848,0,0,0,0.2391,0,0,0.5109,0,24683.68938,0.408208589
251260,NULL,NULL,0.0253,0.385,0,0.0081,0.1722,0,0,0.0223,0,0,0.232,0.0193,31918.80441,0.292747485
251312,NULL,0.1087,0.1087,0,0.0217,0.0522,0,0,0.0652,0,0,0,0.6913,0,28215.63926,0.483023402
260293,NULL,0.25,0.3435,0,0,0.1088,0,0,0.1353,0,0,0,0.3183,0,11962.91321,0.466831465
260336,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,31941.83721,PrivacySuppressed
260354,NULL,NULL,0.5217,0,0,0.1522,0,0,0,0,0,0,0.2174,0,18850.55556,0.275362319
260363,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,38291.34783,PrivacySuppressed
260372,NULL,NULL,0.2295,0.1639,0,0,0,0,0,0,0.0656,0,0.1639,0,10388.8481,0.438271605
260664,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,18470.76863,0.129770992
260691,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,31359.19222,0.138573053
260789,NULL,NULL,0,0,0.0203,0,0,0,0.061,0,0,0,0.9024,0,29931.76685,0.129604366
260813,NULL,0.6667,0,0,0,0,0,0,0,0,0,0,1,0,47587.10274,PrivacySuppressed
260901,NULL,0,0.1681,0.003,0,0.0564,0,0,0.1098,0,0.0684,0.0059,0.3933,0,24415.97742,0.366642247
260910,NULL,NULL,0.1696,0,0,0.0625,0,0,0.0893,0,0.0179,0.0089,0.4732,0,24415.97742,0.366642247
260929,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,29849.44569,0.23364486
260947,NULL,0.3333,0,0,0,0,0,0.5714,0,0,0,0,0,0,37206.83333,PrivacySuppressed
260956,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
260974,NULL,0,0.0455,0,0,0.5,0,0,0,0.4545,0,0,0,0,24683.68938,0.408208589
260992,NULL,NULL,0.1768,0,0,0,0,0,0.1585,0,0,0,0.5793,0,20758.17223,0.42519685
261375,NULL,NULL,0,0,0,0,0.084,0,0,0,0,0,0.7675,0.0336,20489.55609,0.121293801
261384,NULL,NULL,0,0,0.2551,0.4286,0.1497,0,0,0,0,0,0,0,20489.55609,0.121293801
261393,NULL,NULL,0,0,0,0,0.4857,0,0,0.0449,0,0,0,0.1224,20489.55609,0.121293801
261436,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,47818.42973,0.138387485
261472,NULL,NULL,0.1492,0,0,0.3978,0,0,0.1271,0.326,0,0,0,0,24683.68938,0.408208589
261676,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,26630.60148,0.139298893
261685,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,26630.60148,0.139298893
261719,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,16073.41962,0.258426966
261773,NULL,NULL,0,0,0,0.0323,0.0968,0,0,0,0,0,0.8065,0,PrivacySuppressed,PrivacySuppressed
261861,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,28117.95206,0.230414747
261931,NULL,1,0,0,0,0.1667,0,0,0,0,0,0,0.8333,0,22443.36066,0.220125786
262022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,95321.52124,0.207920792
262031,NULL,NULL,0.0153,0.7044,0.001,0.0398,0,0,0.0071,0.0092,0.053,0,0.1448,0,38172.30024,0.283566615
262086,NULL,NULL,0.2561,0.189,0,0.0153,0,0,0.0808,0,0.0897,0,0.0283,0,40257.04759,0.354255319
262129,1285,0.6313,0,1,0,0,0,0,0,0,0,0,0,0,63801.0639,0.179190751
262165,1154,0.25,0,0,0,0,0,1,0,0,0,0,0,0,NULL,NULL
262235,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,17582.14085,PrivacySuppressed
262299,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,23650.46007,0.105032823
262332,NULL,0.5,0,0,0,0,0,0,0,0,0,0,0,1,25822.67163,0.310508475
262341,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,42839.66814,0.111913357
262369,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,19964.38281,0.125
262402,NULL,NULL,0,0,0,0,0.0333,0,0.0143,0,0,0,0,0,17241.45455,NULL
262466,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,40682.24138,PrivacySuppressed
262509,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0.7513,0.1429,25389.70833,0.201275046
262660,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,24851.56135,0.150980392
362700,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0.0448,0.9552,20878.88139,0.325581395
362782,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0.2266,0.7734,29079.76991,PrivacySuppressed
363013,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,25442.9796,0.10639881
363077,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,20180.98104,0.244318182
363147,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,15333.04762,0.225
363165,NULL,NULL,0.0363,0,0.0121,0,0.1163,0,0.0378,0.2719,0,0,0.2009,0.1586,24275.5641,0.146067416
363439,NULL,NULL,0.0929,0,0,0.0429,0,0,0.0929,0,0,0,0.7643,0,20684.01437,0.384305835
363590,NULL,NULL,0,0,0,0,0,0,0.0168,0,0,0,0.9832,0,27298.36481,0.211882011
363633,NULL,NULL,0.1453,0.2179,0.0223,0.0503,0.0391,0,0.0503,0.0056,0.0447,0,0.2793,0.067,22256.22222,0.338068182
363679,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,29817.40367,PrivacySuppressed
363712,NULL,0,0,0,0,0,0,1,0,0,0,0,0,0,33800.85185,PrivacySuppressed
363721,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24425.0352,0.344876325
363882,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,18526.56,0.219298246
363907,NULL,0.1053,0.0809,0,0,0,0,0,0.1029,0.0515,0.0294,0,0.4412,0,10767.67447,0.237440508
363916,NULL,0.037,0.0615,0,0,0.0462,0,0,0.1231,0,0.0923,0,0.5385,0,10767.67447,0.237440508
363934,NULL,0.1556,0,0,0.0132,0.9671,0,0,0,0,0,0,0,0,50331.15419,0.377245509
364016,NULL,NULL,0.1163,0.2493,0.2745,0.0117,0.0006,0,0.0442,0,0.0173,0.0006,0.1833,0,29168.65007,0.324853229
364025,NULL,NULL,0.1561,0.2469,0.2692,0.0293,0.0736,0,0.0219,0.009,0.0117,0,0.0497,0,37098.9615,0.33056325
364122,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,59404.25243,PrivacySuppressed
364168,NULL,1,0,0,0.1623,0.013,0,0,0,0,0,0.0714,0,0,32781.39041,0.293721973
364335,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,26498.07292,0.182882224
364548,NULL,NULL,0.0055,0,0.0109,0.0874,0.1967,0,0.1038,0,0,0,0.4153,0.0383,20091.61861,PrivacySuppressed
364575,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,27625.34091,PrivacySuppressed
364584,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,14314.96226,0.226950355
364627,NULL,NULL,0.0783,0,0,0.0602,0.0422,0,0,0.0663,0,0,0.3976,0.1265,19891.16667,PrivacySuppressed
364636,NULL,NULL,0,0,0,0,0.0897,0,0,0.1538,0,0,0.641,0,35653.87597,0.162790698
364751,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,16400.15259,0.111747851
364760,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,15649.40909,PrivacySuppressed
364812,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,13173.32,PrivacySuppressed
364946,NULL,NULL,0.2637,0,0,0,0.1648,0,0,0,0.0879,0,0.2418,0.0879,12324.21656,0.130434783
364955,NULL,NULL,0,0,0,0,0,0,0.0572,0,0,0,0.9428,0,21043.60048,0.134193548
364964,NULL,NULL,0,0,0,0,0.1328,0,0,0,0,0,0.6641,0,29681.89655,PrivacySuppressed
364973,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,31231.73188,0.277661795
365055,NULL,NULL,0.1411,0,0.8091,0.0498,0,0,0,0,0,0,0,0,23605.09346,0.452759588
365073,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,28536.18182,0.15862069
365091,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0.2415,0.7585,18573.37447,0.182795699
365125,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,38998.76961,PrivacySuppressed
365198,NULL,NULL,0,0,0.0532,0.133,0.2128,0,0,0.0798,0,0.0372,0.2128,0.1011,22553.45361,PrivacySuppressed
365204,NULL,NULL,0.1076,0,0,0.0381,0.1502,0,0.0385,0,0,0,0.578,0.0815,19334.23309,0.267306923
365213,NULL,NULL,0.0464,0,0,0,0.1814,0,0,0.038,0,0,0.4599,0.0633,23828.99275,PrivacySuppressed
365240,NULL,NULL,0,0,0,0,0,0,1,0,0,0,0,0,41476.11429,PrivacySuppressed
365374,NULL,NULL,0.0237,0,0,0.0868,0.2184,0,0,0.0158,0,0.0474,0.2974,0.1,21570.24876,0.10625
365383,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,27519.39823,PrivacySuppressed
365426,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63635.45517,PrivacySuppressed
365480,NULL,NULL,0.0554,0,0,0.0923,0.1292,0,0,0.0185,0,0,0.2841,0.1218,20629.02,0.131386861
365505,NULL,NULL,0,0,0,0,0.0426,0,0,0,0,0,0.7234,0.1915,32626.89286,PrivacySuppressed
365569,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,16492.16279,PrivacySuppressed
365693,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,53821.16129,PrivacySuppressed
365763,NULL,NULL,0,0,0,0,0,0,0,0.2593,0,0,0.5556,0.1852,37527.325,PrivacySuppressed
365824,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,25442.9796,0.10639881
365833,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,25939.47677,0.138571429
366003,NULL,1,0.1,0,0,0,0,0.4,0,0,0,0,0.2,0,19506.21687,0.4
366155,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,10460.19565,PrivacySuppressed
366191,NULL,NULL,0,0,0,0,1,0,0,0,0,0,0,0,41666.90307,0.256701995
366252,NULL,0.271,0.0838,0.0034,0.0102,0.049,0.1492,0,0,0.2003,0,0,0.2527,0.0388,62556.78921,0.458311206
366261,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,32632.62692,0.257142857
366270,NULL,NULL,0.0115,0,0.05,0,0,0,0,0,0,0,0.9385,0,21680.43938,0.135440181
366289,NULL,NULL,0.0828,0,0,0,0.1379,0,0,0,0,0,0.5862,0,20470.80023,0.159973667
366340,NULL,NULL,0.2647,0.1176,0.0294,0,0,0,0,0,0.1471,0,0.2647,0,13121.26761,0.290909091
366368,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PrivacySuppressed
366395,NULL,NULL,0.1189,0.5209,0.0351,0.0154,0.0154,0,0.0684,0.0124,0,0.0062,0.13,0.0141,49095.52416,0.29689261
366401,NULL,NULL,0.0814,0.3645,0.02,0.016,0.012,0,0.0481,0.004,0.0027,0.0027,0.0093,0,22898.84542,0.258258258
366438,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,1,28097.36,0.383561644
366465,NULL,NULL,0.1196,0,0,0.0636,0.0648,0,0.039,0.0113,0.0157,0,0.3921,0.095,23659.38934,0.295918367
366535,NULL,NULL,0,0,0,0.0444,0,0,0,0.1667,0,0,0.663,0.1259,18774.58382,0.148471616
366544,NULL,NULL,0.0994,0,0,0,0,0,0.0994,0,0,0,0.8012,0,22386.49718,0.246973366
366553,NULL,0.0816,0.1172,0,0.0391,0.0828,0,0,0.069,0,0.0299,0,0.6023,0,23005.12635,0.357938719
366571,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,61601.17647,PrivacySuppressed
366580,NULL,0.5,0,0,0,0.6316,0,0,0,0.3224,0,0,0,0,24683.68938,0.408208589
366605,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,PrivacySuppressed,PrivacySuppressed
366623,NULL,NULL,0.193,0,0,0,0.2632,0,0,0,0,0,0.386,0,11619.4,PrivacySuppressed
366632,NULL,NULL,0,0,0,0,0,0,0,0,0,0,1,0,32037.97619,PrivacySuppressed
366650,NULL,NULL,0.1807,0,0.0482,0.2892,0,0,0.0361,0.4458,0,0,0,0,24683.68938,0.408208589
366678,NULL,0,0.0517,0,0,0.5603,0,0,0,0.3534,0,0,0,0,24683.68938,0.408208589
366696,NULL,NULL,0.1763,0,0,0.3094,0,0,0,0.4892,0,0,0,0,24683.68938,0.408208589
366711,955,0.1517,0.1776,0.0444,0.0269,0.0227,0,0,0,0,0,0.0727,0.0935,0,48488.86326,0.212093023
366748,NULL,0,0.2877,0.0137,0,0,0,0,0.2603,0,0,0,0,0,23760.88982,0.399986498
366793,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
